Date,Open,High,Low,Close,Volume
2026-01-30,182.0,188.99,181.4,183.46,1487832
2026-02-02,184.0,184.0,175.61,183.41,835616
2026-02-03,183.98,187.7,183.5,186.3,1271463
2026-02-04,186.75,188.0,184.4,185.39,1101003
2026-02-06,186.0,186.34,181.11,183.27,1130464
2026-02-09,183.27,185.75,182.16,183.79,1521987
2026-02-10,185.01,186.0,182.25,182.94,709552
2026-02-11,183.0,183.99,182.1,182.37,659216
2026-02-12,182.5,182.99,174.5,176.79,1201637
2026-02-13,175.11,179.9,175.11,178.07,547197
2026-02-16,179.5,179.6,168.72,170.38,1465384
2026-02-17,172.12,173.0,168.12,170.64,954857
2026-02-18,172.0,175.0,170.1,174.54,517519
2026-02-19,175.99,175.99,157.11,160.64,784470
2026-02-20,161.01,164.0,152.0,162.43,894847
2026-02-23,162.44,163.5,158.0,161.79,694778
2026-02-24,161.79,166.97,154.66,162.17,980986
2026-02-25,164.0,164.8,156.0,157.39,566234
2026-02-26,158.99,168.01,154.02,167.12,568798
2026-02-27,166.5,166.5,162.0,163.63,463318
2026-03-02,147.27,156.5,147.27,149.26,1861865
2026-03-03,154.0,163.0,149.5,160.44,1722052
2026-03-04,159.0,161.0,155.0,156.45,600360
2026-03-05,156.45,159.95,155.25,159.03,561235
2026-03-06,159.11,159.5,150.5,152.51,850354
2026-03-09,137.26,145.78,137.26,137.26,454417
2026-03-10,143.0,147.87,142.25,142.91,1843054
2026-03-11,142.6,144.0,137.26,138.69,2337161
2026-03-12,138.69,140.0,135.0,135.95,813102
2026-03-13,136.0,140.75,135.0,139.68,757017
2026-03-16,138.0,140.15,134.11,137.51,842931
2026-03-17,138.5,140.99,136.11,139.68,1105414
2026-03-18,140.8,140.8,138.11,139.93,896771
2026-03-19,138.35,138.95,134.51,136.86,1571444
2026-03-24,140.0,142.0,134.31,135.49,680856
2026-03-25,137.5,140.9,135.5,139.97,1325736
2026-03-26,137.01,138.48,135.1,135.53,651806
2026-03-27,137.11,137.35,133.02,133.94,325613
2026-03-30,133.89,133.89,120.55,124.4,1661963
2026-03-31,124.4,127.1,118.0,124.0,2101696
2026-04-01,127.01,134.0,127.01,131.97,1267567
2026-04-02,126.99,128.8,124.31,128.47,451583
2026-04-03,124.5,126.9,118.5,122.97,2632064
2026-04-06,123.0,126.55,121.11,124.58,913552
2026-04-07,123.0,125.8,122.0,125.29,669164
2026-04-08,137.82,137.82,136.01,137.82,862221
2026-04-09,138.8,143.99,135.0,138.68,2224023
2026-04-10,138.89,143.5,138.89,142.61,2547105
2026-04-13,135.25,138.0,133.01,134.34,1092878
2026-04-14,138.0,141.11,137.0,140.51,1660488
2026-04-15,143.5,147.8,142.05,143.3,3236052
2026-04-16,144.83,145.2,141.1,144.03,1913835
2026-04-17,145.85,151.74,144.26,149.05,4927415
2026-04-20,148.8,148.95,139.75,144.36,2814482
2026-04-21,146.0,147.0,144.5,144.86,876236
2026-04-22,143.0,143.5,141.0,141.86,648725
2026-04-23,140.8,141.5,138.2,139.9,634776
2026-04-24,138.99,143.98,136.91,142.87,760854
2026-04-27,143.0,143.5,140.15,141.45,508509
2026-04-28,137.07,140.95,137.07,139.52,561734
2026-04-29,139.9,141.45,134.0,134.55,1088084
2026-04-30,133.8,133.8,128.25,130.92,915103
2026-05-04,132.1,136.5,132.1,133.41,858448
2026-05-05,132.39,132.9,130.81,132.0,373918
2026-05-06,134.99,140.5,134.99,139.54,1158456
2026-05-07,141.0,145.3,139.5,144.21,1281431
2026-05-08,142.0,143.83,140.21,142.61,824179
2026-05-11,141.0,150.56,140.0,146.61,2459799
2026-05-12,148.0,155.01,148.0,150.04,6450489
2026-05-13,151.4,152.3,146.1,146.76,1709051
2026-05-14,148.5,151.5,144.56,149.11,1648697
2026-05-15,148.0,149.99,145.51,147.53,588588
2026-05-18,146.99,146.99,138.35,138.84,1278649
2026-05-19,140.0,143.0,139.0,140.77,794794
2026-05-20,141.03,147.0,140.0,146.21,1858586
2026-05-21,146.5,150.8,146.5,148.87,1571566
2026-05-22,149.4,153.98,147.51,149.85,4121715
2026-05-25,152.0,152.4,149.5,150.43,1850282
2026-05-29,151.8,153.6,150.0,152.6,1609709
2026-06-01,151.99,158.51,150.0,154.88,4717621
2026-06-02,155.0,157.35,152.5,153.04,1114596
2026-06-03,152.5,152.5,147.2,149.92,1318716
2026-06-04,149.92,154.05,149.92,153.79,859621
2026-06-05,155.45,156.5,151.2,152.63,1024947
2026-06-08,152.0,155.43,148.63,154.17,1018716
2026-06-09,155.5,158.5,155.0,155.86,1326422
2026-06-10,155.25,157.05,152.5,154.73,589256
2026-06-11,154.0,162.5,154.0,155.2,6158439
2026-06-12,156.5,157.7,154.99,155.29,2498618
2026-06-15,159.99,161.47,155.5,158.63,2574152
2026-06-16,159.5,169.4,158.5,166.69,6287661
2026-06-17,167.98,168.99,161.05,165.27,1723774
2026-06-18,167.0,167.89,163.8,164.73,1770595
2026-06-19,165.97,166.5,160.06,162.91,1877479
2026-06-22,162.91,165.0,160.0,160.69,1469870
2026-06-23,161.74,161.98,157.01,158.27,1656926
2026-06-24,158.27,159.95,155.9,156.38,1908093
2026-06-29,156.0,157.49,153.93,154.92,746571
2026-06-30,154.92,157.49,154.92,156.94,1527658
2026-07-01,158.3,161.4,157.99,158.59,2063854
2026-07-02,159.5,161.4,158.5,158.71,1214655
